disease,state,year,temperature,precipitation,event,number,vasccine_approved,vasccine_years
TUBERCULOSIS [PHTHISIS PULMONALIS],VA,1920,54.49833333,3.589583333,DEATHS,5503,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],NH,1920,41.74369748,3.50210084,DEATHS,974,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],OK,1920,59.61698113,2.71,DEATHS,558,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],KS,1920,53.26752137,2.200769231,DEATHS,804,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],CO,1920,43.54134615,1.577788462,DEATHS,6247,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],MD,1920,53.28833333,3.527083333,DEATHS,11562,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],MO,1920,54.33833333,3.35,DEATHS,11737,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],WV,1920,51.44416667,3.878666667,DEATHS,1369,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],TN,1920,57.86583333,4.4105,DEATHS,4799,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],RI,1920,47.42166667,3.779666667,DEATHS,3617,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],NJ,1920,50.55916667,3.588083333,DEATHS,11647,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],MT,1920,40.23490566,1.577264151,DEATHS,704,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],NY,1920,43.93083333,3.287916667,DEATHS,81561,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],OH,1920,50.07833333,3.263833333,DEATHS,24750,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],KY,1920,55.5725,4.019166667,DEATHS,4286,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],CT,1920,47.065,3.825,DEATHS,4598,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],FL,1920,69.99473684,4.657368421,DEATHS,369,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],VT,1920,41.31894737,3.382842105,DEATHS,237,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],SC,1920,62.32333333,4.007666667,DEATHS,1517,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],TX,1920,64.47416667,2.203,DEATHS,8156,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],WA,1920,43.8047619,3.73452381,DEATHS,573,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],IA,1920,47.90849057,2.684245283,DEATHS,511,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],AL,1920,63.5225,4.66725,DEATHS,3861,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],NC,1920,58.47,4.133083333,DEATHS,2109,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],IL,1920,51.3425,3.0565,DEATHS,33870,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],LA,1920,66.64916667,4.57775,DEATHS,9249,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],ME,1920,38.79736842,3.387631579,DEATHS,692,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],MI,1920,42.73833333,2.46225,DEATHS,11832,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],GA,1920,63.30306122,4.119387755,DEATHS,3290,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],DC,1920,NULL,NULL,DEATHS,6011,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],NE,1920,47.47155172,1.8975,DEATHS,1709,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],WI,1920,41.765,2.58475,DEATHS,4283,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],OR,1920,45.28319328,2.577647059,DEATHS,1852,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],IN,1920,51.17,3.293833333,DEATHS,5727,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],AZ,1920,57.23061224,1.120408163,DEATHS,679,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],CA,1920,56.50416667,1.702083333,DEATHS,23211,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],MA,1920,46.00416667,3.61525,DEATHS,27666,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],MN,1920,39.34083333,2.03275,DEATHS,5025,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],DE,1920,56.82857143,3.772857143,CASES,195,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],AZ,1920,57.8,1.92,CASES,2,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],DE,1920,53.1325,3.6635,DEATHS,578,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],GA,1920,64.20759494,4.192151899,CASES,2102,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],AR,1920,61.02063492,3.945079365,DEATHS,360,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],SD,1920,39.43,2.129,CASES,13,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],VT,1920,38.575,3.891,CASES,44,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],WY,1920,37.74705882,1.355,CASES,70,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],ND,1920,43.50909091,1.701818182,CASES,36,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],ID,1920,42.2,2.315714286,CASES,8,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],NM,1920,51.7075,1.15475,CASES,461,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],MS,1920,63.61666667,4.171666667,CASES,59,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],WY,1920,39.86538462,1.396923077,DEATHS,43,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],SD,1920,47.22727273,1.884772727,DEATHS,65,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],NV,1920,49.47857143,0.667142857,DEATHS,47,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],NM,1920,52.40754717,1.073773585,DEATHS,679,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],MS,1920,69.55,3.5925,DEATHS,7,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],ND,1920,37.32,1.499428571,DEATHS,54,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],NV,1920,50.00555556,0.883333333,CASES,28,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],ID,1920,42.55555556,1.692777778,DEATHS,28,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],MO,1930,55.13916667,3.399,DEATHS,9038,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],CO,1930,44.59666667,1.434583333,DEATHS,3810,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],MD,1930,53.97916667,3.401083333,DEATHS,7984,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],WV,1930,51.93833333,3.62225,DEATHS,754,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],FL,1930,70.14166667,4.50075,DEATHS,1515,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],RI,1930,48.33333333,3.649833333,DEATHS,1474,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],TN,1930,58.44083333,4.206416667,DEATHS,4298,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],VT,1930,41.22416667,3.376583333,DEATHS,337,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],NJ,1930,51.24416667,3.6065,DEATHS,5702,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],IA,1930,49.49166667,2.426666667,DEATHS,30,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],MT,1930,41.61083333,1.489583333,DEATHS,273,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],NY,1930,44.51083333,3.279333333,DEATHS,55020,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],OH,1930,50.74,3.108166667,DEATHS,16391,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],ID,1930,42.8125,1.845833333,DEATHS,54,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],KY,1930,56.21416667,3.8175,DEATHS,1985,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],NM,1930,52.84916667,1.185666667,DEATHS,1909,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],CT,1930,47.97416667,3.793083333,DEATHS,2037,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],ME,1930,39.645,3.431333333,DEATHS,269,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],GA,1930,63.99833333,4.0965,DEATHS,3478,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],SC,1930,63.01916667,3.77875,DEATHS,1379,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],ND,1930,40.35,1.324,DEATHS,101,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],TX,1930,65.0225,2.19325,DEATHS,8128,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],WA,1930,46.32666667,3.304416667,DEATHS,572,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],AL,1930,63.92,4.523833333,DEATHS,2911,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],NC,1930,59.14666667,3.88875,DEATHS,1270,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],IL,1930,52.17416667,3.092,DEATHS,23701,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],LA,1930,66.93333333,4.726583333,DEATHS,7407,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],AZ,1930,57.17727273,1.136515152,DEATHS,1251,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],MI,1930,43.4,2.461416667,DEATHS,12268,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],DC,1930,NULL,NULL,DEATHS,5807,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],NE,1930,49.05916667,1.743,DEATHS,1097,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],UT,1930,47.59583333,1.051416667,DEATHS,626,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],WI,1930,42.50666667,2.448,DEATHS,3392,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],OR,1930,46.665,2.395416667,DEATHS,1129,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],AR,1930,61.17666667,4.085583333,DEATHS,933,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],IN,1930,51.77166667,3.235333333,DEATHS,3409,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],CA,1930,57.63,1.58375,DEATHS,18171,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],MA,1930,46.88583333,3.610333333,DEATHS,9060,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],MN,1930,40.27833333,1.900083333,DEATHS,3475,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],SD,1930,43.37391304,1.203913043,DEATHS,11,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],DE,1930,54.22666667,3.460333333,DEATHS,478,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],PA,1930,48.375,3.38125,DEATHS,21015,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],VA,1930,55.23666667,3.345166667,DEATHS,3119,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],NH,1930,42.1725,3.528416667,DEATHS,388,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],OK,1930,60.7745614,2.795789474,DEATHS,503,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],NV,1930,49.79579832,0.750504202,DEATHS,30,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],KS,1930,54.71,2.122916667,DEATHS,622,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],ID,1940,43.25180723,1.894698795,DEATHS,41,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],KY,1940,56.0797619,3.781428571,DEATHS,1800,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],NM,1940,52.86785714,1.306785714,DEATHS,800,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],ME,1940,40.04166667,3.450952381,DEATHS,91,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],CT,1940,47.79642857,3.963690476,DEATHS,821,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],GA,1940,63.51904762,3.971666667,DEATHS,2355,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],SC,1940,62.59404762,3.81,DEATHS,504,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],ND,1940,40.01190476,1.370714286,DEATHS,37,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],TX,1940,64.69166667,2.405238095,DEATHS,5968,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],WA,1940,46.75714286,3.231190476,DEATHS,1534,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],AL,1940,63.425,4.480833333,DEATHS,1683,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],NC,1940,58.81428571,4.037738095,DEATHS,643,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],IL,1940,52.13452381,3.010833333,DEATHS,13528,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],LA,1940,66.42738095,4.655357143,DEATHS,4650,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],MI,1940,43.68928571,2.529166667,DEATHS,5809,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],DC,1940,NULL,NULL,DEATHS,3832,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],OR,1940,47.10952381,2.580595238,DEATHS,630,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],NE,1940,49.24285714,1.612857143,DEATHS,516,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],UT,1940,48.15833333,1.208333333,DEATHS,298,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],WI,1940,42.575,2.594166667,DEATHS,1314,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],AR,1940,60.89642857,4.008095238,DEATHS,543,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],IN,1940,51.71785714,3.102857143,DEATHS,1898,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],CA,1940,57.72380952,2.195714286,DEATHS,9794,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],MA,1940,46.65357143,3.6775,DEATHS,4297,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],MN,1940,40.08928571,2.071071429,DEATHS,1204,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],SD,1940,43.76865672,1.224626866,DEATHS,2,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],DE,1940,53.89404762,3.873095238,DEATHS,212,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],PA,1940,48.12142857,3.413333333,DEATHS,10957,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],VA,1940,54.92261905,3.647380952,DEATHS,1392,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],NH,1940,42.16428571,3.71047619,DEATHS,175,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],OK,1940,60.32142857,2.715357143,DEATHS,371,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],NV,1940,52.42,0.802,DEATHS,3,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],KS,1940,55.05595238,2.03047619,DEATHS,287,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],MO,1940,55.09404762,3.186428571,DEATHS,4241,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],CO,1940,45.06190476,1.531428571,DEATHS,1789,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],MD,1940,53.6702381,3.664404762,DEATHS,4188,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],WV,1940,51.81547619,3.724404762,DEATHS,361,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],FL,1940,69.80119048,4.469047619,DEATHS,912,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],RI,1940,48.07380952,3.681904762,DEATHS,666,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],TN,1940,58.05119048,3.956666667,DEATHS,2721,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],VT,1940,41.0952381,3.508571429,DEATHS,99,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],IA,1940,48.41333333,2.681833333,DEATHS,11,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],NJ,1940,51.11666667,3.788452381,DEATHS,3016,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],MT,1940,41.725,1.428333333,DEATHS,103,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],NY,1940,44.34047619,3.233928571,DEATHS,30139,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],OH,1940,50.64642857,3.175,DEATHS,8489,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],AZ,1940,71.7,1.145,DEATHS,0,NULL,NULL
TUBERCULOSIS [PHTHISIS PULMONALIS],NY,2010,45.46666667,4.244444444,CASES,5946,NULL,NULL
TULAREMIA,DC,1940,NULL,NULL,CASES,0,NULL,NULL
TULAREMIA,FL,1950,60,1.305,CASES,3,NULL,NULL
TULAREMIA,OK,1950,45.5,1.46,CASES,1,NULL,NULL
TULAREMIA,DC,1950,41.1,1.77,CASES,1,NULL,NULL
TULAREMIA,MO,1950,60.55714286,2.791428571,CASES,12,NULL,NULL
TULAREMIA,IL,1950,63.4,2.275,CASES,6,NULL,NULL
TULAREMIA,TN,1950,54.925,3.8,CASES,4,NULL,NULL
TULAREMIA,CA,1950,58.85,1.165,CASES,4,NULL,NULL
TULAREMIA,MI,1950,35.83333333,2.396666667,CASES,4,NULL,NULL
TULAREMIA,WA,1950,59.7,0.59,CASES,1,NULL,NULL
TULAREMIA,OR,1950,39.53333333,2.69,CASES,3,NULL,NULL
TULAREMIA,AR,1950,43.1,3.81,CASES,2,NULL,NULL
TULAREMIA,LA,1950,60.88333333,4.348333333,CASES,11,NULL,NULL
TULAREMIA,VA,1950,39.9,3.41,CASES,2,NULL,NULL
TULAREMIA,KY,1950,37.65,3.74,CASES,3,NULL,NULL
TULAREMIA,UT,1950,59.03333333,0.88,CASES,3,NULL,NULL
TULAREMIA,NC,1950,42.1,5.23,CASES,1,NULL,NULL
TULAREMIA,KS,1950,35.3,0.19,CASES,1,NULL,NULL
TULAREMIA,TX,1950,49.2,1.27,CASES,1,NULL,NULL
TULAREMIA,GA,1950,52.6,1.53,CASES,1,NULL,NULL
TYPHOID FEVER [ENTERIC FEVER],KY,1890,NULL,NULL,DEATHS,405,NULL,NULL
TYPHOID FEVER [ENTERIC FEVER],VA,1890,NULL,NULL,DEATHS,328,NULL,NULL
TYPHOID FEVER [ENTERIC FEVER],LA,1890,NULL,NULL,DEATHS,387,NULL,NULL
TYPHOID FEVER [ENTERIC FEVER],NH,1890,NULL,NULL,DEATHS,54,NULL,NULL
TYPHOID FEVER [ENTERIC FEVER],CT,1890,NULL,NULL,DEATHS,53,NULL,NULL
TYPHOID FEVER [ENTERIC FEVER],MN,1890,NULL,NULL,DEATHS,678,NULL,NULL
TYPHOID FEVER [ENTERIC FEVER],CO,1890,NULL,NULL,DEATHS,303,NULL,NULL
TYPHOID FEVER [ENTERIC FEVER],WV,1890,NULL,NULL,DEATHS,9,NULL,NULL
TYPHOID FEVER [ENTERIC FEVER],IA,1890,NULL,NULL,DEATHS,24,NULL,NULL
TYPHOID FEVER [ENTERIC FEVER],MI,1890,NULL,NULL,DEATHS,301,NULL,NULL
TYPHOID FEVER [ENTERIC FEVER],TX,1890,NULL,NULL,DEATHS,96,NULL,NULL
TYPHOID FEVER [ENTERIC FEVER],WI,1890,NULL,NULL,DEATHS,389,NULL,NULL
TYPHOID FEVER [ENTERIC FEVER],CA,1890,NULL,NULL,DEATHS,592,NULL,NULL
TYPHOID FEVER [ENTERIC FEVER],FL,1890,NULL,NULL,DEATHS,95,NULL,NULL
TYPHOID FEVER [ENTERIC FEVER],ME,1890,NULL,NULL,DEATHS,64,NULL,NULL
TYPHOID FEVER [ENTERIC FEVER],AL,1890,NULL,NULL,DEATHS,55,NULL,NULL
TYPHOID FEVER [ENTERIC FEVER],TN,1890,NULL,NULL,DEATHS,308,NULL,NULL
TYPHOID FEVER [ENTERIC FEVER],IN,1890,NULL,NULL,DEATHS,258,NULL,NULL
TYPHOID FEVER [ENTERIC FEVER],OH,1890,NULL,NULL,DEATHS,2165,NULL,NULL
TYPHOID FEVER [ENTERIC FEVER],MD,1890,NULL,NULL,DEATHS,1137,NULL,NULL
TYPHOID FEVER [ENTERIC FEVER],SC,1890,NULL,NULL,DEATHS,136,NULL,NULL
TYPHOID FEVER [ENTERIC FEVER],IL,1890,NULL,NULL,DEATHS,4657,NULL,NULL
TYPHOID FEVER [ENTERIC FEVER],NY,1890,NULL,NULL,DEATHS,4044,NULL,NULL
TYPHOID FEVER [ENTERIC FEVER],MA,1890,NULL,NULL,DEATHS,1256,NULL,NULL
TYPHOID FEVER [ENTERIC FEVER],NJ,1890,NULL,NULL,DEATHS,350,NULL,NULL
TYPHOID FEVER [ENTERIC FEVER],RI,1890,NULL,NULL,DEATHS,326,NULL,NULL
TYPHOID FEVER [ENTERIC FEVER],DC,1890,NULL,NULL,DEATHS,1156,NULL,NULL
TYPHOID FEVER [ENTERIC FEVER],PA,1890,NULL,NULL,DEATHS,4864,NULL,NULL
TYPHOID FEVER [ENTERIC FEVER],MO,1890,NULL,NULL,DEATHS,971,NULL,NULL
TYPHOID FEVER [ENTERIC FEVER],DE,1890,NULL,NULL,DEATHS,10,NULL,NULL
TYPHOID FEVER [ENTERIC FEVER],NE,1890,NULL,NULL,DEATHS,69,NULL,NULL
TYPHOID FEVER [ENTERIC FEVER],UT,1890,NULL,NULL,DEATHS,30,NULL,NULL
TYPHOID FEVER [ENTERIC FEVER],GA,1890,NULL,NULL,DEATHS,12,NULL,NULL
TYPHOID FEVER [ENTERIC FEVER],NV,1890,NULL,NULL,DEATHS,2,NULL,NULL
TYPHOID FEVER [ENTERIC FEVER],AR,1890,NULL,NULL,DEATHS,4,NULL,NULL
TYPHOID FEVER [ENTERIC FEVER],KS,1890,NULL,NULL,DEATHS,1,NULL,NULL
TYPHOID FEVER [ENTERIC FEVER],SD,1890,NULL,NULL,DEATHS,6,NULL,NULL
TYPHOID FEVER [ENTERIC FEVER],WA,1890,NULL,NULL,DEATHS,13,NULL,NULL
TYPHOID FEVER [ENTERIC FEVER],MT,1890,NULL,NULL,DEATHS,9,NULL,NULL
TYPHOID FEVER [ENTERIC FEVER],VT,1890,NULL,NULL,DEATHS,3,NULL,NULL
TYPHOID FEVER [ENTERIC FEVER],NE,1900,44.97727273,1.575,DEATHS,56,NULL,NULL
TYPHOID FEVER [ENTERIC FEVER],UT,1900,46.40625,0.95203125,DEATHS,164,NULL,NULL
TYPHOID FEVER [ENTERIC FEVER],KY,1900,55.3171875,3.4884375,DEATHS,281,NULL,NULL
TYPHOID FEVER [ENTERIC FEVER],CO,1900,43.62676056,1.474788732,DEATHS,419,NULL,NULL
TYPHOID FEVER [ENTERIC FEVER],IA,1900,47.52380952,2.570714286,DEATHS,73,NULL,NULL
TYPHOID FEVER [ENTERIC FEVER],GA,1900,68.82631579,4.09,DEATHS,49,NULL,NULL
TYPHOID FEVER [ENTERIC FEVER],MI,1900,42.02702703,2.555225225,DEATHS,599,NULL,NULL
TYPHOID FEVER [ENTERIC FEVER],NV,1900,44.9,1.083333333,DEATHS,4,NULL,NULL
TYPHOID FEVER [ENTERIC FEVER],AR,1900,63.53846154,3.169230769,DEATHS,16,NULL,NULL
TYPHOID FEVER [ENTERIC FEVER],TX,1900,60.71538462,1.936923077,DEATHS,63,NULL,NULL
TYPHOID FEVER [ENTERIC FEVER],WI,1900,41.97920792,2.493960396,DEATHS,499,NULL,NULL
TYPHOID FEVER [ENTERIC FEVER],CA,1900,56.57478261,1.932695652,DEATHS,872,NULL,NULL
TYPHOID FEVER [ENTERIC FEVER],FL,1900,71.14626866,4.853134328,DEATHS,439,NULL,NULL
TYPHOID FEVER [ENTERIC FEVER],ME,1900,39.2961039,3.586753247,DEATHS,169,NULL,NULL
TYPHOID FEVER [ENTERIC FEVER],AL,1900,63.88285714,4.273428571,DEATHS,150,NULL,NULL
TYPHOID FEVER [ENTERIC FEVER],SD,1900,42.45833333,1.205,DEATHS,12,NULL,NULL
TYPHOID FEVER [ENTERIC FEVER],TN,1900,58.24587156,3.920275229,DEATHS,612,NULL,NULL
TYPHOID FEVER [ENTERIC FEVER],IN,1900,50.78791209,3.097252747,DEATHS,433,NULL,NULL
TYPHOID FEVER [ENTERIC FEVER],WA,1900,44.5,4.034558824,DEATHS,161,NULL,NULL
TYPHOID FEVER [ENTERIC FEVER],OH,1900,50.14833333,3.049,DEATHS,4090,NULL,NULL
TYPHOID FEVER [ENTERIC FEVER],MD,1900,52.79351852,3.476851852,DEATHS,1587,NULL,NULL
TYPHOID FEVER [ENTERIC FEVER],MT,1900,37.22,1.18,DEATHS,14,NULL,NULL
TYPHOID FEVER [ENTERIC FEVER],DE,1900,52.90588235,3.415735294,DEATHS,192,NULL,NULL
TYPHOID FEVER [ENTERIC FEVER],SC,1900,63.57731959,3.940103093,DEATHS,398,NULL,NULL
TYPHOID FEVER [ENTERIC FEVER],IL,1900,51.07857143,3.015357143,DEATHS,4484,NULL,NULL
TYPHOID FEVER [ENTERIC FEVER],NY,1900,44.10416667,3.377,DEATHS,6539,NULL,NULL
TYPHOID FEVER [ENTERIC FEVER],VT,1900,35.49285714,3.862142857,DEATHS,18,NULL,NULL
TYPHOID FEVER [ENTERIC FEVER],MA,1900,45.96833333,3.842,DEATHS,3394,NULL,NULL
TYPHOID FEVER [ENTERIC FEVER],NJ,1900,50.33083333,3.923416667,DEATHS,913,NULL,NULL
TYPHOID FEVER [ENTERIC FEVER],RI,1900,47.59805825,3.931553398,DEATHS,392,NULL,NULL
TYPHOID FEVER [ENTERIC FEVER],DC,1900,NULL,NULL,DEATHS,1474,NULL,NULL
TYPHOID FEVER [ENTERIC FEVER],PA,1900,47.6775,3.48675,DEATHS,11166,NULL,NULL
TYPHOID FEVER [ENTERIC FEVER],MO,1900,54.05555556,3.765,DEATHS,411,NULL,NULL
TYPHOID FEVER [ENTERIC FEVER],MS,1900,68.76363636,2.773636364,DEATHS,18,NULL,NULL
TYPHOID FEVER [ENTERIC FEVER],VA,1900,57.38309859,3.501971831,DEATHS,268,NULL,NULL
TYPHOID FEVER [ENTERIC FEVER],LA,1900,66.09333333,4.274166667,DEATHS,1297,NULL,NULL
